#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
500,06/07/2022 10:03:10,26.12,75898.88,,,,
501,06/07/2022 10:03:20,26.30,10752.00,,,,
502,06/07/2022 10:03:30,26.21,829.12,,,,
503,06/07/2022 10:03:40,25.99,7198.72,,,,
504,06/07/2022 10:03:50,25.74,4299.52,,,,
505,06/07/2022 10:04:00,25.74,76226.56,,,,
506,06/07/2022 10:04:10,25.78,69980.16,,,,
507,06/07/2022 10:04:20,25.61,6589.44,,,,
508,06/07/2022 10:04:30,24.79,50626.56,,,,
509,06/07/2022 10:04:40,23.89,45383.68,,,,
510,06/07/2022 10:04:50,23.38,47124.48,,,,
511,06/07/2022 10:05:00,22.43,10572.80,,,,
512,06/07/2022 10:05:10,21.79,14248.96,,,,
513,06/07/2022 10:05:20,22.35,80936.96,,,,
514,06/07/2022 10:05:30,22.48,81469.44,,,,
515,06/07/2022 10:05:40,22.31,87531.52,,,,
516,06/07/2022 10:05:50,22.73,84377.60,,,,
517,06/07/2022 10:06:00,23.08,85647.36,,,,
518,06/07/2022 10:06:10,23.34,86917.12,,,,
519,06/07/2022 10:06:20,23.59,90398.72,,,,
520,06/07/2022 10:06:30,23.72,90275.84,,,,
521,06/07/2022 10:06:40,24.02,88514.56,,,,
522,06/07/2022 10:06:50,24.36,87408.64,,,,
523,06/07/2022 10:07:00,24.62,87900.16,,,,
524,06/07/2022 10:07:10,24.88,87818.24,,,,
525,06/07/2022 10:07:20,25.09,86671.36,,,,
526,06/07/2022 10:07:30,25.31,79851.52,,,,
527,06/07/2022 10:07:40,25.48,77864.96,,,,
528,06/07/2022 10:07:50,25.18,22712.32,,,,
529,06/07/2022 10:08:00,24.32,2068.48,,,,
530,06/07/2022 10:08:10,23.64,1408.64,,,,
531,06/07/2022 10:08:20,23.03,1339.52,,,,
532,06/07/2022 10:08:30,22.61,1430.40,,,,
533,06/07/2022 10:08:40,22.13,1636.48,,,,
534,06/07/2022 10:08:50,21.75,1781.12,,,,
535,06/07/2022 10:09:00,21.32,1563.52,,,,
536,06/07/2022 10:09:10,20.93,3096.32,,,,
537,06/07/2022 10:09:20,20.89,20044.80,,,,
538,06/07/2022 10:09:30,21.02,14044.16,,,,
539,06/07/2022 10:09:40,20.89,10490.88,,,,
540,06/07/2022 10:09:50,20.80,12861.44,,,,
541,06/07/2022 10:10:00,20.55,6607.36,,,,
542,06/07/2022 10:10:10,20.25,8448.00,,,,
543,06/07/2022 10:10:20,20.25,15733.76,,,,
544,06/07/2022 10:10:30,20.46,16834.56,,,,
545,06/07/2022 10:10:40,20.29,10252.80,,,,
546,06/07/2022 10:10:50,20.46,17489.92,,,,
547,06/07/2022 10:11:00,20.50,16486.40,,,,
548,06/07/2022 10:11:10,20.46,11033.60,,,,
549,06/07/2022 10:11:20,20.16,5416.96,,,,
550,06/07/2022 10:11:30,19.82,7703.04,,,,
551,06/07/2022 10:11:40,19.69,9044.48,,,,
552,06/07/2022 10:11:50,19.47,8386.56,,,,
553,06/07/2022 10:12:00,19.43,5468.16,,,,
554,06/07/2022 10:12:10,19.22,8256.00,,,,
555,06/07/2022 10:12:20,19.17,9239.04,,,,
556,06/07/2022 10:12:30,19.26,10145.28,,,,
557,06/07/2022 10:12:40,19.22,8816.64,,,,
558,06/07/2022 10:12:50,19.13,8555.52,,,,
559,06/07/2022 10:13:00,18.96,8448.00,,,,
560,06/07/2022 10:13:10,18.79,2410.88,,,,
561,06/07/2022 10:13:20,18.66,9000.96,,,,
562,06/07/2022 10:13:30,18.70,7751.68,,,,
563,06/07/2022 10:13:40,18.53,1400.96,,,,
564,06/07/2022 10:13:50,18.49,7677.44,,,,
565,06/07/2022 10:14:00,18.36,2817.28,,,,
566,06/07/2022 10:14:10,18.32,6149.12,,,,
567,06/07/2022 10:14:20,18.32,5693.44,,,,
568,06/07/2022 10:14:30,18.27,5803.52,,,,
569,06/07/2022 10:14:40,18.23,4796.16,,,,
570,06/07/2022 10:14:50,18.19,5575.68,,,,
571,06/07/2022 10:15:00,18.14,5877.76,,,,
572,06/07/2022 10:15:10,18.14,7416.32,,,,
573,06/07/2022 10:15:20,18.14,6351.36,,,,
574,06/07/2022 10:15:30,18.06,6963.20,,,,
575,06/07/2022 10:15:40,18.02,8778.24,,,,
576,06/07/2022 10:15:50,18.10,9126.40,,,,
577,06/07/2022 10:16:00,18.14,10634.24,,,,
578,06/07/2022 10:16:10,18.19,8926.72,,,,
579,06/07/2022 10:16:20,18.06,8386.56,,,,
580,06/07/2022 10:16:30,18.02,3397.12,,,,
581,06/07/2022 10:16:40,17.89,3019.52,,,,
582,06/07/2022 10:16:50,17.89,8007.68,,,,
583,06/07/2022 10:17:00,17.89,7434.24,,,,
584,06/07/2022 10:17:10,17.93,7206.40,,,,
585,06/07/2022 10:17:20,17.89,2686.72,,,,
586,06/07/2022 10:17:30,17.93,7902.72,,,,
587,06/07/2022 10:17:40,17.97,8238.08,,,,
588,06/07/2022 10:17:50,17.97,7646.72,,,,
589,06/07/2022 10:18:00,17.93,7080.96,,,,
590,06/07/2022 10:18:10,17.89,6814.72,,,,
591,06/07/2022 10:18:20,17.84,6589.44,,,,
592,06/07/2022 10:18:30,17.84,7534.08,,,,
593,06/07/2022 10:18:40,17.80,7162.88,,,,
594,06/07/2022 10:18:50,17.80,6919.68,,,,
595,06/07/2022 10:19:00,17.80,7616.00,,,,
596,06/07/2022 10:19:10,17.76,8225.28,,,,
597,06/07/2022 10:19:20,17.80,8099.84,,,,
598,06/07/2022 10:19:30,17.80,7738.88,,,,
599,06/07/2022 10:19:40,17.76,6615.04,,,,
600,06/07/2022 10:19:50,17.80,5440.00,,,,
601,06/07/2022 10:20:00,17.80,7229.44,,,,
602,06/07/2022 10:20:10,17.89,7815.68,,,,
603,06/07/2022 10:20:20,17.89,9231.36,,,,
604,06/07/2022 10:20:30,18.02,10562.56,,,,
605,06/07/2022 10:20:40,18.06,9305.60,,,,
606,06/07/2022 10:20:50,17.93,3388.16,,,,
607,06/07/2022 10:21:00,17.84,7477.76,,,,
608,06/07/2022 10:21:10,17.76,5445.12,,,,
609,06/07/2022 10:21:20,17.80,3496.96,,,,
610,06/07/2022 10:21:30,18.10,5113.60,,,,
611,06/07/2022 10:21:40,18.02,17070.08,,,,
612,06/07/2022 10:21:50,18.36,14745.60,,,,
613,06/07/2022 10:22:00,18.44,55767.04,,,,
614,06/07/2022 10:22:10,18.53,10332.16,,,,
615,06/07/2022 10:22:20,18.44,11166.72,,,,
616,06/07/2022 10:22:30,18.70,28743.68,,,,
617,06/07/2022 10:22:40,18.87,11898.88,,,,
618,06/07/2022 10:22:50,18.96,20305.92,,,,
619,06/07/2022 10:23:00,19.00,32215.04,,,,
620,06/07/2022 10:23:10,19.22,5460.48,,,,
621,06/07/2022 10:23:20,18.92,2048.64,,,,
622,06/07/2022 10:23:30,18.74,2535.04,,,,
623,06/07/2022 10:23:40,18.83,8821.76,,,,
624,06/07/2022 10:23:50,18.74,4115.20,,,,
625,06/07/2022 10:24:00,18.70,5844.48,,,,
626,06/07/2022 10:24:10,18.74,2931.20,,,,
627,06/07/2022 10:24:20,18.70,2380.80,,,,
628,06/07/2022 10:24:30,18.62,2269.44,,,,
629,06/07/2022 10:24:40,18.66,3516.16,,,,
630,06/07/2022 10:24:50,18.66,27412.48,,,,
631,06/07/2022 10:25:00,19.13,39802.88,,,,
632,06/07/2022 10:25:10,19.22,33587.20,,,,
633,06/07/2022 10:25:20,19.26,29347.84,,,,
634,06/07/2022 10:25:30,19.52,42700.80,,,,
635,06/07/2022 10:25:40,19.00,38082.56,,,,
636,06/07/2022 10:25:50,18.23,11197.44,,,,
637,06/07/2022 10:26:00,17.41,19799.04,,,,
638,06/07/2022 10:26:10,16.77,33495.04,,,,
639,06/07/2022 10:26:20,16.43,30771.20,,,,
640,06/07/2022 10:26:30,15.91,658.24,,,,
641,06/07/2022 10:26:40,15.53,307.12,,,,
642,06/07/2022 10:26:50,15.10,489.12,,,,
643,06/07/2022 10:27:00,14.93,402.88,,,,
644,06/07/2022 10:27:10,14.75,1118.40,,,,
645,06/07/2022 10:27:20,14.63,1346.56,,,,
646,06/07/2022 10:27:30,14.54,450.40,,,,
647,06/07/2022 10:27:40,14.50,1774.72,,,,
648,06/07/2022 10:27:50,14.50,4517.12,,,,
649,06/07/2022 10:28:00,14.45,2068.48,,,,
650,06/07/2022 10:28:10,14.41,2144.64,,,,
651,06/07/2022 10:28:20,14.41,5039.36,,,,
652,06/07/2022 10:28:30,14.37,2844.16,,,,
653,06/07/2022 10:28:40,14.28,1160.32,,,,
654,06/07/2022 10:28:50,14.20,461.28,,,,
655,06/07/2022 10:29:00,14.45,16542.72,,,,
656,06/07/2022 10:29:10,14.71,69550.08,,,,
657,06/07/2022 10:29:20,15.14,21012.48,,,,
658,06/07/2022 10:29:30,15.48,23480.32,,,,
659,06/07/2022 10:29:40,15.78,24647.68,,,,
660,06/07/2022 10:29:50,16.13,26818.56,,,,
661,06/07/2022 10:30:00,16.47,29071.36,,,,
662,06/07/2022 10:30:10,16.64,27801.60,,,,
663,06/07/2022 10:30:20,16.90,26859.52,,,,
664,06/07/2022 10:30:30,17.07,30976.00,,,,
665,06/07/2022 10:30:40,17.33,30402.56,,,,
666,06/07/2022 10:30:50,17.84,59310.08,,,,
667,06/07/2022 10:31:00,18.53,59740.16,,,,
668,06/07/2022 10:31:10,18.92,64389.12,,,,
669,06/07/2022 10:31:20,19.26,51015.68,,,,
670,06/07/2022 10:31:30,19.13,29716.48,,,,
671,06/07/2022 10:31:40,18.92,24422.40,,,,
672,06/07/2022 10:31:50,18.74,23101.44,,,,
673,06/07/2022 10:32:00,18.70,22210.56,,,,
674,06/07/2022 10:32:10,18.62,22231.04,,,,
675,06/07/2022 10:32:20,19.26,56320.00,,,,
676,06/07/2022 10:32:30,19.82,57548.80,,,,
677,06/07/2022 10:32:40,20.12,46632.96,,,,
678,06/07/2022 10:32:50,20.16,32972.80,,,,
679,06/07/2022 10:33:00,20.12,30167.04,,,,
680,06/07/2022 10:33:10,20.03,23449.60,,,,
681,06/07/2022 10:33:20,20.12,63651.84,,,,
682,06/07/2022 10:33:30,20.72,63815.68,,,,
683,06/07/2022 10:33:40,21.23,57221.12,,,,
684,06/07/2022 10:33:50,20.98,23316.48,,,,
685,06/07/2022 10:34:00,20.76,27125.76,,,,
686,06/07/2022 10:34:10,20.80,27054.08,,,,
687,06/07/2022 10:34:20,21.53,70144.00,,,,
688,06/07/2022 10:34:30,21.79,70799.36,,,,
689,06/07/2022 10:34:40,22.01,63078.40,,,,
690,06/07/2022 10:34:50,21.92,27668.48,,,,
691,06/07/2022 10:35:00,22.09,34682.88,,,,
692,06/07/2022 10:35:10,22.39,34181.12,,,,
693,06/07/2022 10:35:20,22.39,30115.84,,,,
694,06/07/2022 10:35:30,22.39,27576.32,,,,
695,06/07/2022 10:35:40,22.43,34232.32,,,,
696,06/07/2022 10:35:50,23.08,70000.64,,,,
697,06/07/2022 10:36:00,23.21,66908.16,,,,
698,06/07/2022 10:36:10,23.25,69672.96,,,,
699,06/07/2022 10:36:20,23.72,45158.40,,,,
700,06/07/2022 10:36:30,23.72,32972.80,,,,
701,06/07/2022 10:36:40,23.68,33300.48,,,,
702,06/07/2022 10:36:50,23.68,33484.80,,,,
703,06/07/2022 10:37:00,23.64,24903.68,,,,
704,06/07/2022 10:37:10,23.64,62771.20,,,,
705,06/07/2022 10:37:20,23.85,68567.04,,,,
706,06/07/2022 10:37:30,24.19,69611.52,,,,
707,06/07/2022 10:37:40,24.41,31703.04,,,,
708,06/07/2022 10:37:50,24.45,31119.36,,,,
709,06/07/2022 10:38:00,24.32,30126.08,,,,
710,06/07/2022 10:38:10,24.15,23961.60,,,,
711,06/07/2022 10:38:20,24.19,63262.72,,,,
712,06/07/2022 10:38:30,24.45,58040.32,,,,
713,06/07/2022 10:38:40,24.54,60272.64,,,,
714,06/07/2022 10:38:50,24.75,61132.80,,,,
715,06/07/2022 10:39:00,25.14,32665.60,,,,
716,06/07/2022 10:39:10,25.18,31057.92,,,,
717,06/07/2022 10:39:20,25.01,27811.84,,,,
718,06/07/2022 10:39:30,24.97,29102.08,,,,
719,06/07/2022 10:39:40,24.97,27156.48,,,,
720,06/07/2022 10:39:50,24.71,26490.88,,,,
721,06/07/2022 10:40:00,24.79,49070.08,,,,
722,06/07/2022 10:40:10,25.05,61726.72,,,,
723,06/07/2022 10:40:20,25.35,64327.68,,,,
724,06/07/2022 10:40:30,25.65,62607.36,,,,
725,06/07/2022 10:40:40,25.57,49725.44,,,,
726,06/07/2022 10:40:50,25.52,42229.76,,,,
727,06/07/2022 10:41:00,25.61,42762.24,,,,
728,06/07/2022 10:41:10,25.87,36894.72,,,,
729,06/07/2022 10:41:20,25.82,27699.20,,,,
730,06/07/2022 10:41:30,25.69,28098.56,,,,
731,06/07/2022 10:41:40,25.61,26521.60,,,,
732,06/07/2022 10:41:50,25.69,28436.48,,,,
733,06/07/2022 10:42:00,25.65,26644.48,,,,
734,06/07/2022 10:42:10,25.44,39966.72,,,,
735,06/07/2022 10:42:20,25.65,65843.20,,,,
736,06/07/2022 10:42:30,26.30,67112.96,,,,
737,06/07/2022 10:42:40,26.47,69181.44,,,,
738,06/07/2022 10:42:50,26.55,60477.44,,,,
739,06/07/2022 10:43:00,26.55,64696.32,,,,
740,06/07/2022 10:43:10,26.72,67706.88,,,,
741,06/07/2022 10:43:20,27.02,69099.52,,,,
742,06/07/2022 10:43:30,27.24,30279.68,,,,
743,06/07/2022 10:43:40,27.15,30074.88,,,,
744,06/07/2022 10:43:50,27.20,29818.88,,,,
745,06/07/2022 10:44:00,27.20,30392.32,,,,
746,06/07/2022 10:44:10,27.11,30627.84,,,,
747,06/07/2022 10:44:20,27.02,23910.40,,,,
748,06/07/2022 10:44:30,26.77,23244.80,,,,
749,06/07/2022 10:44:40,26.64,23009.28,,,,
750,06/07/2022 10:44:50,26.68,22886.40,,,,
751,06/07/2022 10:45:00,26.64,22824.96,,,,
752,06/07/2022 10:45:10,26.64,23388.16,,,,
753,06/07/2022 10:45:20,26.68,23429.12,,,,
754,06/07/2022 10:45:30,26.64,22425.60,,,,
755,06/07/2022 10:45:40,26.64,22415.36,,,,
756,06/07/2022 10:45:50,26.60,22865.92,,,,
757,06/07/2022 10:46:00,26.64,22179.84,,,,
758,06/07/2022 10:46:10,26.72,22169.60,,,,
759,06/07/2022 10:46:20,26.72,22251.52,,,,
760,06/07/2022 10:46:30,26.68,22425.60,,,,
761,06/07/2022 10:46:40,26.68,20213.76,,,,
762,06/07/2022 10:46:50,26.68,19845.12,,,,
763,06/07/2022 10:47:00,27.20,52285.44,,,,
764,06/07/2022 10:47:10,27.63,60354.56,,,,
765,06/07/2022 10:47:20,28.10,52510.72,,,,
766,06/07/2022 10:47:30,28.23,49315.84,,,,
767,06/07/2022 10:47:40,28.40,44912.64,,,,
768,06/07/2022 10:47:50,28.70,47452.16,,,,
769,06/07/2022 10:48:00,28.83,50401.28,,,,
770,06/07/2022 10:48:10,28.87,29521.92,,,,
771,06/07/2022 10:48:20,28.61,24330.24,,,,
772,06/07/2022 10:48:30,28.31,19302.40,,,,
773,06/07/2022 10:48:40,28.10,17925.12,,,,
774,06/07/2022 10:48:50,27.88,13409.28,,,,
775,06/07/2022 10:49:00,27.88,20858.88,,,,
776,06/07/2022 10:49:10,27.84,20618.24,,,,
777,06/07/2022 10:49:20,27.71,21504.00,,,,
778,06/07/2022 10:49:30,27.63,20321.28,,,,
779,06/07/2022 10:49:40,27.63,20705.28,,,,
780,06/07/2022 10:49:50,27.50,18391.04,,,,
781,06/07/2022 10:50:00,27.63,20055.04,,,,
782,06/07/2022 10:50:10,27.54,41451.52,,,,
783,06/07/2022 10:50:20,27.63,36096.00,,,,
784,06/07/2022 10:50:30,27.84,44216.32,,,,
785,06/07/2022 10:50:40,28.05,43253.76,,,,
786,06/07/2022 10:50:50,28.27,45096.96,,,,
787,06/07/2022 10:51:00,28.23,41062.40,,,,
788,06/07/2022 10:51:10,28.31,43069.44,,,,
789,06/07/2022 10:51:20,28.44,37539.84,,,,
790,06/07/2022 10:51:30,28.48,41031.68,,,,
791,06/07/2022 10:51:40,28.57,43376.64,,,,
792,06/07/2022 10:51:50,28.53,18959.36,,,,
793,06/07/2022 10:52:00,28.48,18810.88,,,,
794,06/07/2022 10:52:10,28.35,17239.04,,,,
795,06/07/2022 10:52:20,28.35,17843.20,,,,
796,06/07/2022 10:52:30,28.27,19220.48,,,,
797,06/07/2022 10:52:40,28.27,19614.72,,,,
798,06/07/2022 10:52:50,28.14,18805.76,,,,
799,06/07/2022 10:53:00,28.44,36966.40,,,,
800,06/07/2022 10:53:10,28.35,41072.64,,,,
801,06/07/2022 10:53:20,28.53,45445.12,,,,
802,06/07/2022 10:53:30,28.70,48087.04,,,,
803,06/07/2022 10:53:40,28.95,48476.16,,,,
804,06/07/2022 10:53:50,28.91,34396.16,,,,
805,06/07/2022 10:54:00,28.91,37703.68,,,,
806,06/07/2022 10:54:10,29.00,39813.12,,,,
807,06/07/2022 10:54:20,29.08,21821.44,,,,
808,06/07/2022 10:54:30,29.21,21534.72,,,,
809,06/07/2022 10:54:40,29.17,21504.00,,,,
810,06/07/2022 10:54:50,29.21,20992.00,,,,
811,06/07/2022 10:55:00,29.26,21442.56,,,,
812,06/07/2022 10:55:10,29.30,21155.84,,,,
813,06/07/2022 10:55:20,29.47,21698.56,,,,
814,06/07/2022 10:55:30,29.56,21084.16,,,,
815,06/07/2022 10:55:40,29.56,21514.24,,,,
816,06/07/2022 10:55:50,29.47,22005.76,,,,
817,06/07/2022 10:56:00,29.51,21401.60,,,,
818,06/07/2022 10:56:10,29.56,21575.68,,,,
819,06/07/2022 10:56:20,29.64,22681.60,,,,
820,06/07/2022 10:56:30,29.68,33679.36,,,,
821,06/07/2022 10:56:40,29.81,24965.12,,,,
822,06/07/2022 10:56:50,29.90,21657.60,,,,
823,06/07/2022 10:57:00,29.98,22190.08,,,,
824,06/07/2022 10:57:10,30.11,21647.36,,,,
825,06/07/2022 10:57:20,30.24,22056.96,,,,
826,06/07/2022 10:57:30,30.33,21913.60,,,,
827,06/07/2022 10:57:40,30.37,22261.76,,,,
828,06/07/2022 10:57:50,30.41,21964.80,,,,
829,06/07/2022 10:58:00,30.50,21667.84,,,,
830,06/07/2022 10:58:10,30.50,21954.56,,,,
831,06/07/2022 10:58:20,30.59,21708.80,,,,
832,06/07/2022 10:58:30,30.63,22896.64,,,,
833,06/07/2022 10:58:40,30.71,20869.12,,,,
834,06/07/2022 10:58:50,30.71,21084.16,,,,
835,06/07/2022 10:59:00,30.80,21227.52,,,,
836,06/07/2022 10:59:10,30.84,21350.40,,,,
837,06/07/2022 10:59:20,30.89,21483.52,,,,
838,06/07/2022 10:59:30,31.01,21288.96,,,,
839,06/07/2022 10:59:40,31.10,21125.12,,,,
840,06/07/2022 10:59:50,31.14,21258.24,,,,
841,06/07/2022 11:00:00,31.23,21637.12,,,,
842,06/07/2022 11:00:10,31.31,21647.36,,,,
843,06/07/2022 11:00:20,31.40,21575.68,,,,
844,06/07/2022 11:00:30,31.53,21575.68,,,,
845,06/07/2022 11:00:40,31.61,21739.52,,,,
846,06/07/2022 11:00:50,31.74,21770.24,,,,
847,06/07/2022 11:01:00,31.83,21698.56,,,,
848,06/07/2022 11:01:10,31.92,21770.24,,,,
849,06/07/2022 11:01:20,32.00,21923.84,,,,
850,06/07/2022 11:01:30,32.09,22016.00,,,,
851,06/07/2022 11:01:40,32.13,21852.16,,,,
852,06/07/2022 11:01:50,32.22,21504.00,,,,
853,06/07/2022 11:02:00,32.22,21719.04,,,,
854,06/07/2022 11:02:10,32.30,21381.12,,,,
855,06/07/2022 11:02:20,32.34,21780.48,,,,
856,06/07/2022 11:02:30,32.39,21616.64,,,,
857,06/07/2022 11:02:40,32.39,21637.12,,,,
858,06/07/2022 11:02:50,32.52,21770.24,,,,
859,06/07/2022 11:03:00,32.56,23490.56,,,,
860,06/07/2022 11:03:10,32.69,24360.96,,,,
861,06/07/2022 11:03:20,32.77,24033.28,,,,
862,06/07/2022 11:03:30,32.90,23592.96,,,,
863,06/07/2022 11:03:40,32.90,23736.32,,,,
864,06/07/2022 11:03:50,32.94,24227.84,,,,
865,06/07/2022 11:04:00,33.03,24176.64,,,,
866,06/07/2022 11:04:10,33.20,28866.56,,,,
867,06/07/2022 11:04:20,33.63,35829.76,,,,
868,06/07/2022 11:04:30,33.93,54231.04,,,,
869,06/07/2022 11:04:40,33.97,53596.16,,,,
870,06/07/2022 11:04:50,34.02,52264.96,,,,
871,06/07/2022 11:05:00,34.06,48660.48,,,,
872,06/07/2022 11:05:10,34.02,45957.12,,,,
873,06/07/2022 11:05:20,34.15,48168.96,,,,
874,06/07/2022 11:05:30,34.10,45854.72,,,,
875,06/07/2022 11:05:40,34.06,46059.52,,,,
876,06/07/2022 11:05:50,34.10,51077.12,,,,
877,06/07/2022 11:06:00,34.02,54292.48,,,,
878,06/07/2022 11:06:10,34.06,10675.20,,,,
879,06/07/2022 11:06:20,34.27,61255.68,,,,
880,06/07/2022 11:06:30,34.57,60129.28,,,,
881,06/07/2022 11:06:40,34.75,59248.64,,,,
882,06/07/2022 11:06:50,34.53,29255.68,,,,
883,06/07/2022 11:07:00,34.27,28098.56,,,,
884,06/07/2022 11:07:10,34.15,28231.68,,,,
885,06/07/2022 11:07:20,34.10,29143.04,,,,
886,06/07/2022 11:07:30,33.97,28907.52,,,,
887,06/07/2022 11:07:40,33.97,28170.24,,,,
888,06/07/2022 11:07:50,33.97,28426.24,,,,
889,06/07/2022 11:08:00,33.93,27637.76,,,,
890,06/07/2022 11:08:10,33.97,27811.84,,,,
891,06/07/2022 11:08:20,33.97,27555.84,,,,
892,06/07/2022 11:08:30,33.97,25999.36,,,,
893,06/07/2022 11:08:40,33.89,23726.08,,,,
894,06/07/2022 11:08:50,33.72,22056.96,,,,
895,06/07/2022 11:09:00,33.63,21555.20,,,,
896,06/07/2022 11:09:10,33.46,21135.36,,,,
897,06/07/2022 11:09:20,33.29,23029.76,,,,
898,06/07/2022 11:09:30,33.67,56545.28,,,,
899,06/07/2022 11:09:40,33.67,51159.04,,,,
900,06/07/2022 11:09:50,33.59,43008.00,,,,
901,06/07/2022 11:10:00,33.80,56688.64,,,,
902,06/07/2022 11:10:10,33.97,39280.64,,,,
903,06/07/2022 11:10:20,33.67,22538.24,,,,
904,06/07/2022 11:10:30,33.67,23541.76,,,,
905,06/07/2022 11:10:40,33.72,31016.96,,,,
906,06/07/2022 11:10:50,33.85,49561.60,,,,
907,06/07/2022 11:11:00,34.06,51855.36,,,,
908,06/07/2022 11:11:10,33.97,43622.40,,,,
909,06/07/2022 11:11:20,33.72,36986.88,,,,
910,06/07/2022 11:11:30,33.46,27443.20,,,,
911,06/07/2022 11:11:40,33.29,28088.32,,,,
912,06/07/2022 11:11:50,33.29,31416.32,,,,
913,06/07/2022 11:12:00,33.20,31191.04,,,,
914,06/07/2022 11:12:10,33.16,33034.24,,,,
915,06/07/2022 11:12:20,33.12,31457.28,,,,
916,06/07/2022 11:12:30,33.07,37765.12,,,,
917,06/07/2022 11:12:40,32.86,24289.28,,,,
918,06/07/2022 11:12:50,32.73,25088.00,,,,
919,06/07/2022 11:13:00,32.73,34252.80,,,,
920,06/07/2022 11:13:10,32.77,37365.76,,,,
921,06/07/2022 11:13:20,32.86,39004.16,,,,
922,06/07/2022 11:13:30,32.90,39075.84,,,,
923,06/07/2022 11:13:40,32.99,44093.44,,,,
924,06/07/2022 11:13:50,33.16,46735.36,,,,
925,06/07/2022 11:14:00,33.25,44605.44,,,,
926,06/07/2022 11:14:10,33.29,39731.20,,,,
927,06/07/2022 11:14:20,33.25,35174.40,,,,
928,06/07/2022 11:14:30,33.25,35942.40,,,,
929,06/07/2022 11:14:40,33.20,37294.08,,,,
930,06/07/2022 11:14:50,33.25,35932.16,,,,
931,06/07/2022 11:15:00,33.29,36976.64,,,,
932,06/07/2022 11:15:10,33.33,38195.20,,,,
933,06/07/2022 11:15:20,33.42,38082.56,,,,
934,06/07/2022 11:15:30,33.42,34693.12,,,,
935,06/07/2022 11:15:40,33.33,32839.68,,,,
936,06/07/2022 11:15:50,33.25,26112.00,,,,
937,06/07/2022 11:16:00,33.12,25507.84,,,,
938,06/07/2022 11:16:10,33.12,25006.08,,,,
939,06/07/2022 11:16:20,33.07,24053.76,,,,
940,06/07/2022 11:16:30,33.03,27320.32,,,,
941,06/07/2022 11:16:40,33.07,30586.88,,,,
942,06/07/2022 11:16:50,33.07,36034.56,,,,
943,06/07/2022 11:17:00,33.16,33699.84,,,,
944,06/07/2022 11:17:10,33.07,33085.44,,,,
945,06/07/2022 11:17:20,32.90,28692.48,,,,
946,06/07/2022 11:17:30,32.90,30412.80,,,,
947,06/07/2022 11:17:40,32.90,33935.36,,,,
948,06/07/2022 11:17:50,32.94,40396.80,,,,
949,06/07/2022 11:18:00,33.03,39946.24,,,,
950,06/07/2022 11:18:10,33.07,39577.60,,,,
951,06/07/2022 11:18:20,32.52,5701.12,,,,
952,06/07/2022 11:18:30,31.92,5660.16,,,,
953,06/07/2022 11:18:40,31.53,5875.20,,,,
954,06/07/2022 11:18:50,31.06,3351.04,,,,
955,06/07/2022 11:19:00,30.67,3002.88,,,,
956,06/07/2022 11:19:10,30.37,39075.84,,,,
957,06/07/2022 11:19:20,30.50,1441.92,,,,
958,06/07/2022 11:19:30,30.59,17152.00,,,,
959,06/07/2022 11:19:40,30.20,5934.08,,,,
960,06/07/2022 11:19:50,29.86,9121.28,,,,
961,06/07/2022 11:20:00,29.60,9792.00,,,,
962,06/07/2022 11:20:10,29.34,9679.36,,,,
963,06/07/2022 11:20:20,29.13,11852.80,,,,
964,06/07/2022 11:20:30,29.34,39874.56,,,,
965,06/07/2022 11:20:40,28.27,10101.76,,,,
966,06/07/2022 11:20:50,26.72,15416.32,,,,
967,06/07/2022 11:21:00,25.35,10178.56,,,,
968,06/07/2022 11:21:10,23.98,7086.08,,,,
969,06/07/2022 11:21:20,22.69,7024.64,,,,
970,06/07/2022 11:21:30,21.58,8739.84,,,,
971,06/07/2022 11:21:40,20.63,8560.64,,,,
972,06/07/2022 11:21:50,20.07,15544.32,,,,
973,06/07/2022 11:22:00,19.90,20884.48,,,,
974,06/07/2022 11:22:10,19.82,31784.96,,,,
975,06/07/2022 11:22:20,19.99,53493.76,,,,
976,06/07/2022 11:22:30,20.20,19322.88,,,,
977,06/07/2022 11:22:40,20.25,66519.04,,,,
978,06/07/2022 11:22:50,20.12,24698.88,,,,
979,06/07/2022 11:23:00,20.03,42024.96,,,,
980,06/07/2022 11:23:10,20.12,25210.88,,,,
981,06/07/2022 11:23:20,19.86,7193.60,,,,
982,06/07/2022 11:23:30,19.86,8348.16,,,,
983,06/07/2022 11:23:40,19.90,4874.24,,,,
984,06/07/2022 11:23:50,20.16,17085.44,,,,
985,06/07/2022 11:24:00,19.69,12185.60,,,,
986,06/07/2022 11:24:10,19.43,10022.40,,,,
987,06/07/2022 11:24:20,19.09,10352.64,,,,
988,06/07/2022 11:24:30,18.83,11612.16,,,,
989,06/07/2022 11:24:40,18.66,9169.92,,,,
990,06/07/2022 11:24:50,18.49,10083.84,,,,
991,06/07/2022 11:25:00,18.32,10926.08,,,,
992,06/07/2022 11:25:10,18.23,10158.08,,,,
993,06/07/2022 11:25:20,18.02,8652.80,,,,
994,06/07/2022 11:25:30,17.63,26255.36,,,,
995,06/07/2022 11:25:40,16.94,15380.48,,,,
996,06/07/2022 11:25:50,16.30,2639.36,,,,
